Timestamp,DateTime,Symbol,Open,High,Low,Close,Volume,OpenInterest
1724816700,2024-08-28 09:15:00,NIFTY-FUT,25019.00,25049.00,24981.00,25023.00,856375,8080800
1724820300,2024-08-28 10:15:00,NIFTY-FUT,25022.00,25059.70,25002.20,25057.00,556175,8125600
1724823900,2024-08-28 11:15:00,NIFTY-FUT,25059.00,25145.00,25052.80,25107.30,1192225,7836125
1724827500,2024-08-28 12:15:00,NIFTY-FUT,25105.30,25128.60,25100.00,25113.80,496250,7841300
1724831100,2024-08-28 13:15:00,NIFTY-FUT,25113.30,25139.90,25101.00,25136.50,567225,7898900
1724834700,2024-08-28 14:15:00,NIFTY-FUT,25136.50,25140.00,25033.50,25040.70,1351275,8159900
1724838300,2024-08-28 15:15:00,NIFTY-FUT,25042.10,25057.10,25030.80,25048.30,341200,5837680
1724903100,2024-08-29 09:15:00,NIFTY-FUT,25150.00,25150.00,25015.00,25113.50,1236300,6043250
1724906700,2024-08-29 10:15:00,NIFTY-FUT,25115.00,25129.70,25090.60,25114.80,816925,6247725
1724910300,2024-08-29 11:15:00,NIFTY-FUT,25114.80,25120.00,25076.50,25097.20,776625,6525475
1724913900,2024-08-29 12:15:00,NIFTY-FUT,25097.20,25191.00,25094.30,25167.00,993525,6783350
1724917500,2024-08-29 13:15:00,NIFTY-FUT,25167.00,25180.00,24984.50,25075.30,1320700,6834525
1724921100,2024-08-29 14:15:00,NIFTY-FUT,25075.70,25220.80,24986.50,25153.70,1388350,6883825
1724924700,2024-08-29 15:15:00,NIFTY-FUT,25153.00,25265.20,25144.20,25265.20,291325,13244600
1724989500,2024-08-30 09:15:00,NIFTY-FUT,25325.00,25348.00,25283.30,25304.70,1580025,13546700
1724993100,2024-08-30 10:15:00,NIFTY-FUT,25306.30,25345.00,25288.00,25337.00,459675,13647950
1724996700,2024-08-30 11:15:00,NIFTY-FUT,25337.00,25345.00,25315.50,25337.20,274725,13666850
1725000300,2024-08-30 12:15:00,NIFTY-FUT,25337.20,25342.00,25314.00,25334.80,278900,13745450
1725003900,2024-08-30 13:15:00,NIFTY-FUT,25335.50,25353.80,25327.80,25346.00,572750,13859275
1725007500,2024-08-30 14:15:00,NIFTY-FUT,25344.50,25389.00,25331.50,25379.90,1428800,14106800
1725011100,2024-08-30 15:15:00,NIFTY-FUT,25380.00,25399.00,25371.00,25376.90,978675,13936900
1725248700,2024-09-02 09:15:00,NIFTY-FUT,25412.00,25420.00,25355.00,25379.50,1673025,14207575
1725252300,2024-09-02 10:15:00,NIFTY-FUT,25379.50,25404.00,25364.00,25399.80,508825,14407400
1725255900,2024-09-02 11:15:00,NIFTY-FUT,25399.80,25409.80,25355.00,25368.00,557500,14563775
1725259500,2024-09-02 12:15:00,NIFTY-FUT,25369.00,25370.00,25295.20,25313.30,889125,14736075
1725263100,2024-09-02 13:15:00,NIFTY-FUT,25313.30,25346.50,25306.00,25334.70,470700,14907650
1725266700,2024-09-02 14:15:00,NIFTY-FUT,25334.70,25356.30,25317.00,25342.90,590175,15041700
1725270300,2024-09-02 15:15:00,NIFTY-FUT,25342.90,25350.00,25333.10,25340.50,284750,14944100
1725335100,2024-09-03 09:15:00,NIFTY-FUT,25338.30,25358.30,25255.10,25352.00,695875,15075750
1725338700,2024-09-03 10:15:00,NIFTY-FUT,25352.00,25365.80,25337.00,25342.20,417875,15049625
1725342300,2024-09-03 11:15:00,NIFTY-FUT,25341.00,25355.90,25333.00,25354.90,277075,15112050
1725345900,2024-09-03 12:15:00,NIFTY-FUT,25355.50,25379.90,25345.00,25377.80,329950,15194450
1725349500,2024-09-03 13:15:00,NIFTY-FUT,25377.80,25398.00,25354.00,25370.50,376650,15133775
1725353100,2024-09-03 14:15:00,NIFTY-FUT,25370.50,25377.00,25347.50,25351.50,718550,15273250
1725356700,2024-09-03 15:15:00,NIFTY-FUT,25353.00,25362.30,25341.00,25354.50,266075,15058400
1725421500,2024-09-04 09:15:00,NIFTY-FUT,25210.20,25235.00,25142.30,25230.00,2272925,15297400
1725425100,2024-09-04 10:15:00,NIFTY-FUT,25229.00,25232.60,25170.00,25202.30,597375,15259775
1725428700,2024-09-04 11:15:00,NIFTY-FUT,25200.00,25213.90,25190.00,25208.50,269525,15322950
1725432300,2024-09-04 12:15:00,NIFTY-FUT,25208.50,25220.00,25190.10,25218.00,226150,15362550
1725435900,2024-09-04 13:15:00,NIFTY-FUT,25218.00,25275.00,25216.30,25227.40,695500,15414375
1725439500,2024-09-04 14:15:00,NIFTY-FUT,25226.00,25260.90,25206.00,25259.80,548250,15543050
1725443100,2024-09-04 15:15:00,NIFTY-FUT,25259.80,25262.60,25242.80,25247.80,468500,15240000
1725507900,2024-09-05 09:15:00,NIFTY-FUT,25350.00,25351.00,25260.10,25276.10,1212225,15348900
1725511500,2024-09-05 10:15:00,NIFTY-FUT,25276.00,25282.00,25225.00,25265.00,777425,15411100
1725515100,2024-09-05 11:15:00,NIFTY-FUT,25265.00,25269.40,25247.40,25258.60,205025,15445450
1725518700,2024-09-05 12:15:00,NIFTY-FUT,25258.60,25275.00,25250.00,25259.20,214150,15491600
1725522300,2024-09-05 13:15:00,NIFTY-FUT,25255.50,25268.00,25244.70,25263.30,183125,15490900
1725525900,2024-09-05 14:15:00,NIFTY-FUT,25263.20,25268.00,25229.10,25239.00,918300,15177800
1725529500,2024-09-05 15:15:00,NIFTY-FUT,25239.00,25242.30,25231.30,25236.80,406200,14884800
1725594300,2024-09-06 09:15:00,NIFTY-FUT,25189.80,25219.00,24935.00,24984.70,3751625,14938850
1725597900,2024-09-06 10:15:00,NIFTY-FUT,24982.00,25019.10,24912.00,24925.30,1728650,15113050
1725601500,2024-09-06 11:15:00,NIFTY-FUT,24925.00,25003.00,24925.00,24990.00,727325,15103100
1725605100,2024-09-06 12:15:00,NIFTY-FUT,24990.00,25020.00,24888.00,24914.30,945325,15210150
1725608700,2024-09-06 13:15:00,NIFTY-FUT,24914.30,24934.10,24881.00,24908.80,683100,15270300
1725612300,2024-09-06 14:15:00,NIFTY-FUT,24907.40,24916.40,24855.00,24911.00,2021125,14776850
1725615900,2024-09-06 15:15:00,NIFTY-FUT,24911.30,24922.80,24901.00,24906.00,548750,14273100
1725853500,2024-09-09 09:15:00,NIFTY-FUT,24865.30,24928.30,24816.00,24888.80,1666450,14218175
1725857100,2024-09-09 10:15:00,NIFTY-FUT,24885.00,24989.00,24881.70,24953.20,737000,14123350
1725860700,2024-09-09 11:15:00,NIFTY-FUT,24953.20,24953.70,24893.30,24901.30,574750,14320325
1725864300,2024-09-09 12:15:00,NIFTY-FUT,24901.30,24935.00,24881.20,24935.00,547225,14503725
1725867900,2024-09-09 13:15:00,NIFTY-FUT,24935.00,24996.00,24923.10,24937.60,560125,14478000
1725871500,2024-09-09 14:15:00,NIFTY-FUT,24938.80,24999.00,24915.50,24990.00,636500,14465775
1725875100,2024-09-09 15:15:00,NIFTY-FUT,24991.00,25000.80,24966.00,24985.00,625350,13714300
1725939900,2024-09-10 09:15:00,NIFTY-FUT,25034.00,25045.00,24919.50,24941.60,1489700,13877025
1725943500,2024-09-10 10:15:00,NIFTY-FUT,24943.30,25020.00,24932.00,25019.00,519850,13920500
1725947100,2024-09-10 11:15:00,NIFTY-FUT,25019.50,25080.00,25007.70,25064.00,785075,13831325
1725950700,2024-09-10 12:15:00,NIFTY-FUT,25064.00,25146.00,25053.80,25137.00,974675,13719275
1725954300,2024-09-10 13:15:00,NIFTY-FUT,25137.00,25174.00,25120.20,25148.80,894525,13686375
1725957900,2024-09-10 14:15:00,NIFTY-FUT,25150.20,25158.00,25050.20,25089.20,1036550,13484400
1725961500,2024-09-10 15:15:00,NIFTY-FUT,25086.90,25100.00,25083.30,25083.00,323750,13288800
1726026300,2024-09-11 09:15:00,NIFTY-FUT,25063.00,25096.60,25010.20,25074.00,1105425,13333850
1726029900,2024-09-11 10:15:00,NIFTY-FUT,25074.00,25108.00,25046.00,25094.60,529150,13387100
1726033500,2024-09-11 11:15:00,NIFTY-FUT,25094.80,25138.80,25062.20,25120.00,524475,13408500
1726037100,2024-09-11 12:15:00,NIFTY-FUT,25120.00,25145.00,25072.20,25093.50,322600,13403500
1726040700,2024-09-11 13:15:00,NIFTY-FUT,25093.50,25105.50,24956.60,24962.00,918900,13374350
1726044300,2024-09-11 14:15:00,NIFTY-FUT,24962.00,24994.00,24908.50,24926.00,1122650,13516750
1726047900,2024-09-11 15:15:00,NIFTY-FUT,24929.00,24957.00,24926.00,24938.50,374275,13313500
1726112700,2024-09-12 09:15:00,NIFTY-FUT,25060.00,25114.80,25032.00,25060.00,1717650,13294700
1726116300,2024-09-12 10:15:00,NIFTY-FUT,25060.00,25074.90,25025.00,25054.50,403425,13374875
1726119900,2024-09-12 11:15:00,NIFTY-FUT,25057.50,25084.00,24987.70,25050.00,507025,13407925
1726123500,2024-09-12 12:15:00,NIFTY-FUT,25051.00,25067.00,25010.10,25037.60,311000,13449150
1726127100,2024-09-12 13:15:00,NIFTY-FUT,25037.60,25250.00,25025.00,25220.80,2283325,13305850
1726130700,2024-09-12 14:15:00,NIFTY-FUT,25224.50,25416.00,25223.30,25387.50,4092100,14347975
1726134300,2024-09-12 15:15:00,NIFTY-FUT,25388.30,25388.80,25312.30,25356.30,1540075,14633700
1726199100,2024-09-13 09:15:00,NIFTY-FUT,25400.00,25400.00,25300.00,25333.50,1432400,14679800
1726202700,2024-09-13 10:15:00,NIFTY-FUT,25336.50,25433.00,25330.00,25418.00,825100,14616575
1726206300,2024-09-13 11:15:00,NIFTY-FUT,25419.00,25419.90,25373.20,25404.00,327075,14673325
1726209900,2024-09-13 12:15:00,NIFTY-FUT,25399.50,25423.00,25391.00,25412.30,321475,14628825
1726213500,2024-09-13 13:15:00,NIFTY-FUT,25412.30,25414.80,25362.30,25410.00,485825,14706950
1726217100,2024-09-13 14:15:00,NIFTY-FUT,25410.90,25414.00,25353.20,25375.00,580775,14620550
1726220700,2024-09-13 15:15:00,NIFTY-FUT,25374.80,25385.00,25363.50,25372.60,376700,14401100
1726458300,2024-09-16 09:15:00,NIFTY-FUT,25398.00,25487.80,25398.00,25455.30,1104225,14369050
1726461900,2024-09-16 10:15:00,NIFTY-FUT,25455.30,25465.00,25392.00,25413.00,529375,14283675
1726465500,2024-09-16 11:15:00,NIFTY-FUT,25413.00,25433.30,25368.20,25378.80,464650,14309625
1726469100,2024-09-16 12:15:00,NIFTY-FUT,25379.80,25426.00,25370.80,25418.30,300500,14285550
1726472700,2024-09-16 13:15:00,NIFTY-FUT,25417.00,25474.00,25415.20,25456.40,484050,14241100
1726476300,2024-09-16 14:15:00,NIFTY-FUT,25456.00,25460.00,25430.00,25441.00,485750,14216350
1726479900,2024-09-16 15:15:00,NIFTY-FUT,25441.00,25445.00,25434.00,25442.80,224600,13980900
1726544700,2024-09-17 09:15:00,NIFTY-FUT,25455.00,25455.00,25385.00,25405.00,1022400,13832325
1726548300,2024-09-17 10:15:00,NIFTY-FUT,25403.00,25445.00,25393.20,25433.00,246650,13828350
1726551900,2024-09-17 11:15:00,NIFTY-FUT,25433.00,25469.00,25430.70,25433.80,310275,13874900
1726555500,2024-09-17 12:15:00,NIFTY-FUT,25433.80,25463.00,25430.00,25452.00,192050,13884300
1726559100,2024-09-17 13:15:00,NIFTY-FUT,25453.00,25479.00,25441.30,25462.00,279275,13873400
1726562700,2024-09-17 14:15:00,NIFTY-FUT,25461.80,25465.90,25440.00,25448.80,425150,13907200
1726566300,2024-09-17 15:15:00,NIFTY-FUT,25448.40,25454.90,25445.50,25449.80,255450,13710400
1726631100,2024-09-18 09:15:00,NIFTY-FUT,25444.90,25475.00,25417.80,25445.30,747525,13743400
1726634700,2024-09-18 10:15:00,NIFTY-FUT,25445.50,25508.70,25436.90,25488.60,555175,13784575
1726638300,2024-09-18 11:15:00,NIFTY-FUT,25488.60,25497.10,25471.50,25486.10,214800,13767775
1726641900,2024-09-18 12:15:00,NIFTY-FUT,25490.60,25519.20,25395.00,25402.00,888575,13733375
1726645500,2024-09-18 13:15:00,NIFTY-FUT,25398.00,25415.00,25301.10,25364.80,1466375,13635400
1726649100,2024-09-18 14:15:00,NIFTY-FUT,25364.70,25434.20,25350.00,25395.00,731000,13521550
1726652700,2024-09-18 15:15:00,NIFTY-FUT,25395.00,25410.00,25368.80,25396.10,298000,13240200
1726717500,2024-09-19 09:15:00,NIFTY-FUT,25480.20,25640.00,25480.20,25540.00,2646375,13679175
1726721100,2024-09-19 10:15:00,NIFTY-FUT,25541.00,25567.00,25511.00,25537.00,795800,13739350
1726724700,2024-09-19 11:15:00,NIFTY-FUT,25535.50,25540.00,25420.00,25474.10,1487975,13763175
1726728300,2024-09-19 12:15:00,NIFTY-FUT,25470.50,25510.00,25435.40,25445.00,725125,13660775
1726731900,2024-09-19 13:15:00,NIFTY-FUT,25444.80,25471.80,25435.30,25460.70,464350,13694050
1726735500,2024-09-19 14:15:00,NIFTY-FUT,25458.80,25494.30,25446.00,25485.00,929325,13499775
1726739100,2024-09-19 15:15:00,NIFTY-FUT,25486.50,25509.00,25476.60,25489.10,534275,13029400
1726803900,2024-09-20 09:15:00,NIFTY-FUT,25552.20,25597.00,25450.50,25550.00,1969725,12877375
1726807500,2024-09-20 10:15:00,NIFTY-FUT,25551.90,25696.90,25534.50,25681.80,1411350,13079100
1726811100,2024-09-20 11:15:00,NIFTY-FUT,25683.80,25725.00,25659.20,25696.80,1000700,13096225
1726814700,2024-09-20 12:15:00,NIFTY-FUT,25696.80,25783.00,25674.10,25765.70,1123525,13292150
1726818300,2024-09-20 13:15:00,NIFTY-FUT,25765.70,25793.00,25535.60,25647.70,2850400,12911925
1726821900,2024-09-20 14:15:00,NIFTY-FUT,25647.50,25780.00,25614.00,25776.50,2307250,13731550
1726825500,2024-09-20 15:15:00,NIFTY-FUT,25776.30,25798.80,25756.00,25767.80,1533775,13765200
1727063100,2024-09-23 09:15:00,NIFTY-FUT,25850.20,25945.00,25850.20,25897.90,1731250,13795150
1727066700,2024-09-23 10:15:00,NIFTY-FUT,25899.40,25904.00,25860.00,25881.40,708700,13696500
1727070300,2024-09-23 11:15:00,NIFTY-FUT,25881.40,25891.70,25855.00,25879.40,881475,13826800
1727073900,2024-09-23 12:15:00,NIFTY-FUT,25879.40,25906.00,25860.00,25890.00,467625,13728475
1727077500,2024-09-23 13:15:00,NIFTY-FUT,25892.70,25925.00,25884.20,25909.20,716775,13566600
1727081100,2024-09-23 14:15:00,NIFTY-FUT,25911.70,25954.10,25904.00,25913.90,1129425,13703800
1727084700,2024-09-23 15:15:00,NIFTY-FUT,25913.90,25932.10,25910.00,25917.80,613975,11406200
1727149500,2024-09-24 09:15:00,NIFTY-FUT,25901.00,25996.00,25899.80,25976.00,1095400,11556425
1727153100,2024-09-24 10:15:00,NIFTY-FUT,25976.00,26000.00,25945.00,25955.90,780125,11564525
1727156700,2024-09-24 11:15:00,NIFTY-FUT,25955.00,25955.00,25925.00,25941.20,874225,11604800
1727160300,2024-09-24 12:15:00,NIFTY-FUT,25941.00,25972.10,25939.70,25962.70,747225,11313925
1727163900,2024-09-24 13:15:00,NIFTY-FUT,25962.70,25995.00,25960.00,25976.00,904275,11077550
1727167500,2024-09-24 14:15:00,NIFTY-FUT,25976.00,25996.10,25925.50,25941.70,893725,10944800
1727171100,2024-09-24 15:15:00,NIFTY-FUT,25941.20,25957.00,25941.00,25944.70,328350,8977330
1727235900,2024-09-25 09:15:00,NIFTY-FUT,25944.80,25954.10,25908.00,25915.70,854100,9148300
1727239500,2024-09-25 10:15:00,NIFTY-FUT,25917.90,25946.60,25902.50,25929.00,745975,9081425
1727243100,2024-09-25 11:15:00,NIFTY-FUT,25929.00,25946.50,25878.10,25896.70,635200,8851950
1727246700,2024-09-25 12:15:00,NIFTY-FUT,25898.50,25911.90,25890.00,25895.30,463700,8783900
1727250300,2024-09-25 13:15:00,NIFTY-FUT,25895.30,25962.90,25895.30,25953.80,719050,8787400
1727253900,2024-09-25 14:15:00,NIFTY-FUT,25950.20,26028.00,25932.00,26006.00,943250,8386425
1727257500,2024-09-25 15:15:00,NIFTY-FUT,26008.70,26015.10,25996.00,25998.20,375250,6735350
1727322300,2024-09-26 09:15:00,NIFTY-FUT,26024.00,26089.00,26016.50,26078.00,1328250,6717875
1727325900,2024-09-26 10:15:00,NIFTY-FUT,26075.00,26105.00,26062.00,26086.00,755700,6612875
1727329500,2024-09-26 11:15:00,NIFTY-FUT,26086.00,26111.60,26066.00,26106.80,617650,6779150
1727333100,2024-09-26 12:15:00,NIFTY-FUT,26103.70,26129.80,26063.50,26105.90,710700,6724525
1727336700,2024-09-26 13:15:00,NIFTY-FUT,26103.40,26142.40,26025.80,26084.90,1104500,6874625
1727340300,2024-09-26 14:15:00,NIFTY-FUT,26085.00,26260.10,26080.30,26220.00,1527250,6445225
1727343900,2024-09-26 15:15:00,NIFTY-FUT,26215.20,26226.50,26215.00,26226.50,320850,4633000
1727408700,2024-09-27 09:15:00,NIFTY-FUT,26308.80,26391.20,26308.80,26387.30,1480925,16318350
1727412300,2024-09-27 10:15:00,NIFTY-FUT,26387.30,26402.90,26344.30,26360.80,694300,16352725
1727415900,2024-09-27 11:15:00,NIFTY-FUT,26360.30,26369.80,26328.00,26364.00,431375,16345125
1727419500,2024-09-27 12:15:00,NIFTY-FUT,26364.60,26378.00,26319.60,26327.80,479975,16432100
1727423100,2024-09-27 13:15:00,NIFTY-FUT,26327.50,26395.00,26310.00,26342.40,747675,16505450
1727426700,2024-09-27 14:15:00,NIFTY-FUT,26338.20,26378.30,26320.00,26351.50,555675,16534175
1727430300,2024-09-27 15:15:00,NIFTY-FUT,26353.00,26358.10,26336.80,26345.60,405675,16613450
1727667900,2024-09-30 09:15:00,NIFTY-FUT,26280.00,26282.50,26120.00,26135.80,2681150,15967275
1727671500,2024-09-30 10:15:00,NIFTY-FUT,26136.30,26158.00,26082.00,26084.20,967175,15768200
1727675100,2024-09-30 11:15:00,NIFTY-FUT,26091.90,26095.00,26045.20,26059.00,1005450,15671275
1727678700,2024-09-30 12:15:00,NIFTY-FUT,26060.10,26079.40,26018.00,26031.10,589475,15632475
1727682300,2024-09-30 13:15:00,NIFTY-FUT,26031.60,26034.30,25976.00,25980.80,1063600,15568700
1727685900,2024-09-30 14:15:00,NIFTY-FUT,25980.20,26020.10,25951.30,25992.50,1324950,15267000
1727689500,2024-09-30 15:15:00,NIFTY-FUT,25992.50,26006.00,25981.20,25990.20,539575,14902400
1727754300,2024-10-01 09:15:00,NIFTY-FUT,25990.00,26060.00,25963.50,25975.30,1126425,14808475
1727757900,2024-10-01 10:15:00,NIFTY-FUT,25975.30,25985.00,25890.00,25910.50,923350,14789075
1727761500,2024-10-01 11:15:00,NIFTY-FUT,25910.00,26019.80,25903.00,25996.20,686825,14727800
1727765100,2024-10-01 12:15:00,NIFTY-FUT,26001.90,26015.60,25917.00,25967.00,481200,14681100
1727768700,2024-10-01 13:15:00,NIFTY-FUT,25972.00,25985.00,25947.60,25962.00,293925,14661000
1727772300,2024-10-01 14:15:00,NIFTY-FUT,25963.20,25988.00,25921.00,25957.00,594425,14712250
1727775900,2024-10-01 15:15:00,NIFTY-FUT,25955.00,25978.00,25955.00,25969.30,383250,14503900
1727927100,2024-10-03 09:15:00,NIFTY-FUT,25670.10,25816.80,25670.10,25700.00,3178825,14424075
1727930700,2024-10-03 10:15:00,NIFTY-FUT,25700.00,25720.30,25664.00,25671.20,1242400,14543775
1727934300,2024-10-03 11:15:00,NIFTY-FUT,25676.00,25677.00,25566.00,25574.60,1676875,14611675
1727937900,2024-10-03 12:15:00,NIFTY-FUT,25574.50,25608.80,25535.00,25540.00,1107775,14312175
1727941500,2024-10-03 13:15:00,NIFTY-FUT,25540.00,25544.00,25440.00,25487.00,1956925,14694225
1727945100,2024-10-03 14:15:00,NIFTY-FUT,25487.80,25492.00,25450.00,25490.00,1693575,14488325
1727948700,2024-10-03 15:15:00,NIFTY-FUT,25485.00,25490.00,25465.00,25475.70,890575,13342100
1728013500,2024-10-04 09:15:00,NIFTY-FUT,25400.00,25479.90,25325.00,25400.00,2788825,13648425
1728017100,2024-10-04 10:15:00,NIFTY-FUT,25400.00,25524.90,25370.00,25501.30,1103525,13420825
1728020700,2024-10-04 11:15:00,NIFTY-FUT,25501.30,25619.00,25453.00,25614.00,1099750,13246600
1728024300,2024-10-04 12:15:00,NIFTY-FUT,25620.00,25630.60,25286.70,25321.00,2528325,13620425
1728027900,2024-10-04 13:15:00,NIFTY-FUT,25318.30,25332.00,25215.00,25234.00,1438300,13849050
1728031500,2024-10-04 14:15:00,NIFTY-FUT,25234.00,25244.40,25129.70,25169.80,1963975,14136150
1728035100,2024-10-04 15:15:00,NIFTY-FUT,25169.50,25199.00,25167.70,25173.80,752375,13793300
1728272700,2024-10-07 09:15:00,NIFTY-FUT,25260.20,25294.60,25194.00,25230.30,1817900,13834200
1728276300,2024-10-07 10:15:00,NIFTY-FUT,25233.30,25244.00,24965.00,25050.00,1740525,14106900
1728279900,2024-10-07 11:15:00,NIFTY-FUT,25047.50,25174.90,25047.20,25107.90,1322400,14194700
1728283500,2024-10-07 12:15:00,NIFTY-FUT,25105.50,25145.50,24953.00,24975.10,995450,14390175
1728287100,2024-10-07 13:15:00,NIFTY-FUT,24975.40,25014.50,24886.50,24946.00,1530375,14622250
1728290700,2024-10-07 14:15:00,NIFTY-FUT,24948.50,25060.00,24895.00,24960.00,1757800,14696425
1728294300,2024-10-07 15:15:00,NIFTY-FUT,24958.00,25018.00,24955.20,24985.50,639925,13832600
1728359100,2024-10-08 09:15:00,NIFTY-FUT,24984.00,25069.00,24930.10,24994.50,2084100,14191550
1728362700,2024-10-08 10:15:00,NIFTY-FUT,24994.50,25120.00,24972.20,25100.00,1247500,14220425
1728366300,2024-10-08 11:15:00,NIFTY-FUT,25101.00,25163.00,25050.00,25085.00,876075,14331250
1728369900,2024-10-08 12:15:00,NIFTY-FUT,25085.00,25132.00,25010.10,25119.20,663050,14405475
1728373500,2024-10-08 13:15:00,NIFTY-FUT,25119.20,25198.30,25072.00,25190.00,890250,14448175
1728377100,2024-10-08 14:15:00,NIFTY-FUT,25190.00,25200.00,25040.10,25120.30,1211225,14385875
1728380700,2024-10-08 15:15:00,NIFTY-FUT,25120.40,25155.00,25120.00,25131.70,459750,14034200
1728445500,2024-10-09 09:15:00,NIFTY-FUT,25185.00,25309.00,25140.00,25307.00,2103300,13995425
1728449100,2024-10-09 10:15:00,NIFTY-FUT,25304.50,25338.80,25235.00,25336.00,1260600,14259000
1728452700,2024-10-09 11:15:00,NIFTY-FUT,25336.20,25357.00,25205.00,25229.00,1184075,14383425
1728456300,2024-10-09 12:15:00,NIFTY-FUT,25229.00,25280.00,25206.80,25222.30,521375,14387150
1728459900,2024-10-09 13:15:00,NIFTY-FUT,25222.30,25245.60,25168.80,25204.00,684825,14297825
1728463500,2024-10-09 14:15:00,NIFTY-FUT,25203.00,25203.00,25050.00,25077.10,1528550,14295300
1728467100,2024-10-09 15:15:00,NIFTY-FUT,25076.50,25119.80,25074.80,25083.90,384275,13848300
1728531900,2024-10-10 09:15:00,NIFTY-FUT,25180.20,25267.20,25127.10,25255.00,1334800,13871075
1728535500,2024-10-10 10:15:00,NIFTY-FUT,25255.00,25269.00,25154.20,25156.00,615100,13886575
1728539100,2024-10-10 11:15:00,NIFTY-FUT,25155.30,25179.30,25119.70,25160.10,591775,13926875
1728542700,2024-10-10 12:15:00,NIFTY-FUT,25160.10,25178.00,25131.30,25161.10,318825,13976550
1728546300,2024-10-10 13:15:00,NIFTY-FUT,25161.10,25175.00,25132.30,25142.70,400650,14110375
1728549900,2024-10-10 14:15:00,NIFTY-FUT,25142.70,25164.20,25113.60,25120.50,937350,14358075
1728553500,2024-10-10 15:15:00,NIFTY-FUT,25121.30,25128.00,25100.00,25117.90,424875,14011000
1728618300,2024-10-11 09:15:00,NIFTY-FUT,25115.00,25150.00,25053.70,25144.00,851550,14091650
1728621900,2024-10-11 10:15:00,NIFTY-FUT,25146.00,25148.00,25025.00,25053.80,613300,14087850
1728625500,2024-10-11 11:15:00,NIFTY-FUT,25054.00,25064.00,25001.10,25044.10,586975,14023175
1728629100,2024-10-11 12:15:00,NIFTY-FUT,25045.00,25066.00,25035.00,25057.60,201525,13995650
1728632700,2024-10-11 13:15:00,NIFTY-FUT,25057.60,25088.60,25042.00,25055.50,271950,13950725
1728636300,2024-10-11 14:15:00,NIFTY-FUT,25055.50,25068.60,25031.50,25043.80,362025,13945625
1728639900,2024-10-11 15:15:00,NIFTY-FUT,25043.80,25058.70,25043.80,25049.50,351100,13816700
1728877500,2024-10-14 09:15:00,NIFTY-FUT,25060.00,25248.80,25060.00,25210.00,1778950,13830625
1728881100,2024-10-14 10:15:00,NIFTY-FUT,25210.00,25225.50,25180.60,25208.00,328950,13890100
1728884700,2024-10-14 11:15:00,NIFTY-FUT,25209.00,25259.50,25208.00,25255.00,495250,13905100
1728888300,2024-10-14 12:15:00,NIFTY-FUT,25255.00,25259.50,25203.00,25203.00,246275,13908375
1728891900,2024-10-14 13:15:00,NIFTY-FUT,25203.00,25238.10,25191.10,25228.10,230925,13911325
1728895500,2024-10-14 14:15:00,NIFTY-FUT,25228.20,25249.80,25203.90,25212.50,405675,13822025
1728899100,2024-10-14 15:15:00,NIFTY-FUT,25211.70,25237.70,25211.70,25221.50,274100,13494800
1728963900,2024-10-15 09:15:00,NIFTY-FUT,25259.00,25288.00,25121.00,25132.00,1425125,13555950
1728967500,2024-10-15 10:15:00,NIFTY-FUT,25130.00,25180.70,25086.00,25145.50,859250,13621875
1728971100,2024-10-15 11:15:00,NIFTY-FUT,25144.90,25169.00,25105.70,25143.80,262000,13645325
1728974700,2024-10-15 12:15:00,NIFTY-FUT,25138.00,25146.00,25064.40,25090.00,356125,13727900
1728978300,2024-10-15 13:15:00,NIFTY-FUT,25092.10,25136.00,25085.00,25109.70,299550,13702075
1728981900,2024-10-15 14:15:00,NIFTY-FUT,25109.70,25134.90,25082.50,25111.50,464075,13788950
1728985500,2024-10-15 15:15:00,NIFTY-FUT,25111.50,25135.00,25110.00,25118.30,301075,13604800
1729050300,2024-10-16 09:15:00,NIFTY-FUT,25060.00,25182.80,25054.10,25141.20,985850,13622950
1729053900,2024-10-16 10:15:00,NIFTY-FUT,25141.20,25158.50,25083.30,25090.00,444625,13644050
1729057500,2024-10-16 11:15:00,NIFTY-FUT,25090.00,25093.00,24969.20,25002.90,1191025,13823575
1729061100,2024-10-16 12:15:00,NIFTY-FUT,25002.90,25055.00,24990.10,25050.10,350375,13813925
1729064700,2024-10-16 13:15:00,NIFTY-FUT,25052.40,25107.90,25020.30,25100.00,501850,13782900
1729068300,2024-10-16 14:15:00,NIFTY-FUT,25101.80,25156.00,25043.00,25047.30,782750,13841575
1729071900,2024-10-16 15:15:00,NIFTY-FUT,25051.40,25055.00,25031.90,25048.80,360475,13720100
1729136700,2024-10-17 09:15:00,NIFTY-FUT,25068.70,25072.30,24870.00,24906.50,1595875,13808925
1729140300,2024-10-17 10:15:00,NIFTY-FUT,24904.60,24929.00,24855.50,24858.00,619150,13814825
1729143900,2024-10-17 11:15:00,NIFTY-FUT,24858.00,24883.00,24837.00,24858.80,633825,13902625
1729147500,2024-10-17 12:15:00,NIFTY-FUT,24859.80,24873.30,24832.10,24856.00,438675,13903025
1729151100,2024-10-17 13:15:00,NIFTY-FUT,24852.00,24857.00,24815.10,24817.00,457275,13788825
1729154700,2024-10-17 14:15:00,NIFTY-FUT,24820.00,24860.00,24816.30,24851.30,667025,13872400
1729158300,2024-10-17 15:15:00,NIFTY-FUT,24854.40,24861.00,24831.00,24843.80,409975,13530700
